Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
15,http://ww4.sinaimg.cn/mw1024/ac102b1cjw1efqn8gygjzj20ao0e83zm.jpg,<strong>黄尘</strong>滚滚，路上行人，欲断魂,"(384, 512)",2886740764,马yi帆,http://ww1.sinaimg.cn/crop.0.0.750.750.1024/ac102b1cjw8ergqeu59gvj20ku0kujsf.jpg,"(50, 50)",44,4,22.270715,113.576726,Zhūhǎi 珠海,广东 珠海,f,14,None,2,80,18,yellowdust
16,http://ww4.sinaimg.cn/mw1024/b2f7d718jw1eeyufe6v6yj20qo0f2aer.jpg,满地飘絮萧瑟尽，一抔<strong>黄尘</strong>惹城春！,"(960, 542)",3002586904,唔有文采的詩人,http://ww1.sinaimg.cn/crop.303.39.631.631.1024/b2f7d718tw1efiylczozkj20sg0k8gwn.jpg,"(50, 50)",41,15,32.123233,114.068871,Xìnyáng 信阳,河南 信阳,m,37,None,143,80,15,yellowdust
17,http://ww3.sinaimg.cn/mw1024/6b15be7fjw1eecq1w32efj20cy0hs0vj.jpg,<strong>黄尘</strong>清水三山下，更变千年如走,"(466, 640)",1796587135,Eva_327,http://tp4.sinaimg.cn/1796587135/180/5637624064/0,"(50, 50)",400,2,55.378051,-3.435973,Yīngguó 英国,海外 英国,f,75,None,698,80,20,yellowdust
18,http://ww1.sinaimg.cn/mw1024/c519c67ajw1ee028dthpuj20kb0l8wie.jpg,红梅皆油菜，游人喜赏梅。<strong>黄尘</strong>跟马去，花香随人来~,"(731, 764)",3306800762,八乡茶,http://ww1.sinaimg.cn/crop.0.0.1080.1080.1024/c519c67ajw8efak3222dmj20u00u041d.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,3,None,6,80,17,yellowdust
19,http://ww1.sinaimg.cn/mw1024/a417274bjw1edotwgqaq0j20qo082ad3.jpg,秦川茫茫骊山下，抖落<strong>黄尘</strong>举世惊。 我在这里:|西安世,"(960, 290)",2752980811,Grammy_y,http://ww3.sinaimg.cn/crop.0.0.750.750.1024/a417274bjw8eqr2k14zj2j20ku0ku75i.jpg,"(50, 50)",11,13,40.130211,116.654812,Shùnyìqū 顺义区,北京 顺义区,f,276,None,681,80,19,yellowdust
20,http://ww2.sinaimg.cn/mw1024/c4d1a906jw1erfngxv6ftj20wy18g7gq.jpg,突然变天了 只见<strong>黄尘</strong>不见人 |拿渡,"(1024, 1381)",3302074630,低调De嚣张520DJ,http://ww1.sinaimg.cn/crop.0.0.1080.1080.1024/c4d1a906jw8epvamxoufvj20u00u077r.jpg,"(50, 50)",61,1,34.264987,108.944269,Xī'ān 西安,陕西 西安,f,37,None,10,72,16,yellowdust
21,http://ww2.sinaimg.cn/mw1024/ecffec40jw1er9hc8ry0nj20nq0hsgoe.jpg,<strong>黄尘</strong>意外  青山眼里  归去来兮,"(854, 640)",3976195136,Jahui_,http://ww1.sinaimg.cn/crop.0.0.199.199.1024/ecffec40gw1ej4cnze6vkj205k05k74k.jpg,"(50, 50)",44,18,23.681764,113.056031,Qīngyuǎn 清远,广东 清远,f,74,None,None,80,15,yellowdust
22,http://ww2.sinaimg.cn/mw1024/641ac7d3jw1er7f2vas2gj20hs0hstdx.jpg,如果说，此时的北京是滚滚<strong>黄尘</strong>，那上海则是一场风花絮月,"(640, 640)",1679476691,源于暗涌,http://ww4.sinaimg.cn/crop.0.0.511.511.1024/641ac7d3jw8ek75gyrk1yj20e70e8q3h.jpg,"(50, 50)",31,1000,31.230393,121.473704,Unknown,上海,f,113,None,212,80,24,yellowdust
24,http://ww4.sinaimg.cn/mw1024/ae5b36ddjw1er6gem7e66j20jx0vggqn.jpg,窗外狂风大作<strong>黄尘</strong>漫天,"(717, 1132)",2925213405,大江-小鱼,http://ww2.sinaimg.cn/crop.0.0.720.720.1024/ae5b36ddjw8ejlb75gyfoj20k00k0tc7.jpg,"(50, 50)",11,7,39.905656,116.222874,Shíjǐngshānqū 石景山区,北京 石景山区,f,32,None,117,80,16,yellowdust
25,http://ww2.sinaimg.cn/mw1024/68f6cfdbjw1er6es7zz8wj20go0m876s.jpg,分分钟从皑皑白雪掉落至滚滚<strong>黄尘</strong>,"(600, 800)",1761005531,额_那个刘煜,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/68f6cfdbjw8ep8539tk9gj20k00k0q3q.jpg,"(50, 50)",34,13,33.639394,116.985301,Sùzhōu 宿州,安徽 宿州,f,41,None,47,80,15,yellowdust
