Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
1,http://ww2.sinaimg.cn/mw1024/8441adbbjw1er8o3vxayxj20xc18g16r.jpg,心怎么了？难道是传说中的<strong>煤烟</strong>病？怎么治？@一休的多肉,"(1024, 1365)",2218896827,Annie_Q_,http://ww1.sinaimg.cn/crop.115.109.1228.1228.1024/8441adbbtw1ec7r7v79goj21kw16he81.jpg,"(50, 50)",31,15,31.221959,121.544721,Pǔdōngxīnqū 浦东新区,上海 浦东新区,f,95,None,6,80,20,soot
2,http://ww1.sinaimg.cn/mw1024/b027017fjw1eprsi41boaj20dc0hsq4p.jpg,付强，在你家中<strong>煤烟</strong>了，头疼 |040乡道,"(480, 640)",2955346303,时光她是大美人,http://ww1.sinaimg.cn/crop.0.0.639.639.1024/b027017fjw8enoksj4ia7j20hs0hrwfh.jpg,"(50, 50)",41,6,35.747225,114.297273,Hèbì 鹤壁,河南 鹤壁,f,80,None,16,80,17,soot
