Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
71,http://ww4.sinaimg.cn/mw1024/3ffd0039jw1ehzawlqldzj218g0xcaci.jpg,#手机随手拍# 今天又是重度污染。,"(1024, 768)",1073545273,mzhj425,http://tp2.sinaimg.cn/1073545273/180/5623138028/1,"(50, 50)",11,8,39.95971,116.298012,Hǎidiànqū 海淀区,北京 海淀区,m,733,None,None,80,26,takepollutionpics
73,http://ww4.sinaimg.cn/mw1024/8eecc064jw1eh44pptlfhj20qo0f0t9h.jpg,源#进贤县文港华东电镀厂@穆找茶 |072县道,"(960, 540)",2397880420,和平主义者X,http://ww2.sinaimg.cn/crop.307.162.436.436.1024/8eecc064gw1el0r1w71o4j20sg0lc7d8.jpg,"(50, 50)",65,42,46.745364,82.980317,Tǎchéng 塔城,新疆 塔城,m,292,None,55,80,22,takepollutionpics
74,http://ww4.sinaimg.cn/mw1024/cd8c6c68jw1eh27vfwcmxj20dc0hsacc.jpg,#随手拍身边精神污染#,"(480, 640)",3448532072,问路猴_NATSUYASUMI,http://ww2.sinaimg.cn/crop.1.0.638.638.1024/cd8c6c68jw8eqeedlcaq2j20hs0hqq3x.jpg,"(50, 50)",37,2,36.06722,120.382504,Qīngdǎo 青岛,山东 青岛,f,49,None,1,80,18,takepollutionpics
75,http://ww2.sinaimg.cn/mw1024/be105e48jw1egr1rl1m3hj20f00k0q38.jpg,#随手拍身边精神污染# |随手拍身边...,"(540, 720)",3188743752,闵大爷帕鸡米BTSSsssss-,http://ww3.sinaimg.cn/crop.0.0.720.720.1024/be105e48jw8erc64ub0z4j20k00k0ta3.jpg,"(50, 50)",44,3,22.543099,114.057868,Shēnzhèn 深圳,广东 深圳,f,82,None,143,80,19,takepollutionpics
76,http://ww2.sinaimg.cn/mw1024/62904dc9jw1egpvxh7xahj21jk15ok66.jpg,污染#@精神污染君 我家嘟嘟也是个表情帝呢,"(1024, 768)",1653624265,偶素白痴,http://tp2.sinaimg.cn/1653624265/180/1300367829/0,"(50, 50)",400,45,23.885942,45.079162,Shātè Ālābó 沙特阿拉伯,海外 沙特阿拉伯,f,151,None,90,80,25,takepollutionpics
77,http://ww4.sinaimg.cn/mw1024/69418d5bjw1egkggvrxyjj20hs0db418.jpg,手拍#介蓝天，要说污染我跟谁急。@奏耐天津,"(640, 479)",1765903707,微笑龙猫Elaine0_0,http://ww4.sinaimg.cn/crop.0.0.640.640.1024/69418d5bjw8ep5sbv41t7j20hs0hswfv.jpg,"(50, 50)",12,21,39.330613,117.824898,Nínghéxiàn 宁河县,天津 宁河县,f,53,None,34,80,24,takepollutionpics
78,http://ww4.sinaimg.cn/mw1024/b0518ac1jw1eg2o2kfjuuj20im0ceact.jpg,绝污染，保护环境，人人有责！ |随手拍天空,"(670, 446)",2958133953,视觉印象-华子,http://ww3.sinaimg.cn/crop.0.0.512.512.1024/b0518ac1jw8eokkmri3uaj20e80e80td.jpg,"(50, 50)",41,1,34.7466,113.625368,Zhèngzhōu 郑州,河南 郑州,m,230,None,50,80,21,takepollutionpics
79,http://ww2.sinaimg.cn/mw1024/964bbed2jw1efwzu5kw2oj20xc18g7u9.jpg,被雾霾污染，很清澈，大爱 我在:|教场西路,"(1024, 1365)",2521546450,只为遇见_最值得的你,http://ww2.sinaimg.cn/crop.0.0.640.640.1024/964bbed2jw8enxxupp8k2j20hs0hsaaq.jpg,"(50, 50)",31,12,31.112842,121.381672,Mǐnhángqū 闵行区,上海 闵行区,f,75,None,19,80,16,takepollutionpics
80,http://ww2.sinaimg.cn/mw1024/6e4487a5jw1efsoy38wetj218g0xcdip.jpg,污染陷阱的旅游城市肇庆。 我在:|星湖大道,"(1024, 768)",1849984933,布袋布袋,http://tp2.sinaimg.cn/1849984933/180/1289051160/0,"(50, 50)",44,12,23.047192,112.465091,Zhàoqìng 肇庆,广东 肇庆,f,253,None,168,80,25,takepollutionpics
81,http://ww1.sinaimg.cn/mw1024/6fd85f4fjw1efrzrxydp8j20dc0hsabi.jpg,被极度污染的天空说出来都是泪 |随手拍天空,"(480, 640)",1876451151,Lady-莹莹oanh,http://ww3.sinaimg.cn/crop.0.0.512.512.1024/6fd85f4fjw8edvhmjtv6ij20e80e80t9.jpg,"(50, 50)",45,21,22.817642,108.365631,Nánníng 南宁,广西 南宁,f,59,None,9,80,18,takepollutionpics
82,http://ww2.sinaimg.cn/mw1024/869c0529jw1efqjrfrzqfj20xc18gdgy.jpg,#随手拍天空#被污染的天空 我在:|哈红公路,"(1024, 1365)",2258371881,张立波-,http://ww1.sinaimg.cn/crop.0.0.1080.1080.1024/869c0529jw8eo7wa25nytj20u00u0whx.jpg,"(50, 50)",23,1,45.803775,126.534967,Hā'ěrbīn 哈尔滨,黑龙江 哈尔滨,m,45,None,None,80,13,takepollutionpics
84,http://ww3.sinaimg.cn/mw1024/d189eab9tw1ee9nrt3zajj20rc0dh0uw.jpg,今天又中度污染了 @北京公交集团 @北巴传媒,"(984, 485)",3515476665,好雨知时节_BJ,http://ww3.sinaimg.cn/crop.0.25.425.425.1024/d189eab9jw1encydakd8aj20e60cywg5.jpg,"(50, 50)",11,9,39.940342,116.101703,Méntóugōuqū 门头沟区,北京 门头沟区,m,51,None,7,80,14,takepollutionpics
85,http://ww4.sinaimg.cn/mw1024/498cd7eagw1edu7clyam6j20xc0m8tb9.jpg,无锡重回雾霾天，今日轻度污染 @中国天气网,"(1024, 683)",1233967082,曹风增,http://ww3.sinaimg.cn/crop.16.0.183.183.1024/498cd7eagw1eic3co0feej205k057q35.jpg,"(50, 50)",32,2,31.566145,120.303027,Wúxī 无锡,江苏 无锡,m,603,None,8,80,24,takepollutionpics
86,http://ww4.sinaimg.cn/mw1024/7200b0e6gw1edtkniydkoj20ci0m875z.jpg,的污染，石狮的空气还是很好的@360手机卫士,"(450, 800)",1912647910,舞法舞天小屋,http://ww1.sinaimg.cn/crop.0.0.416.416.1024/7200b0e6jw8eqx8oag9nzj20c80bkdgx.jpg,"(50, 50)",35,5,24.907574,118.586812,Quánzhōu 泉州,福建 泉州,f,201,None,55,80,26,takepollutionpics
87,http://ww3.sinaimg.cn/mw1024/71b95d22jw1edthpayuu3j20dc0hsabz.jpg,这里是没有被污染的天空。 |随手拍晒天...,"(480, 640)",1907973410,苏晓莲,http://ww3.sinaimg.cn/crop.0.0.512.512.1024/71b95d22jw8efthnpvrwzj20e80e8dgt.jpg,"(50, 50)",43,6,29.357104,113.128958,Yuèyáng 岳阳,湖南 岳阳,f,236,None,285,80,21,takepollutionpics
88,http://ww4.sinaimg.cn/mw1024/858d2080jw1edkwxz4pisj218g0xc15z.jpg,品。每天一小勺，可保容颜不老。@安徽美食,"(1024, 768)",2240618624,仙草的马甲,http://ww1.sinaimg.cn/crop.0.0.511.511.1024/858d2080jw8eoq21bbknkj20e80e7jry.jpg,"(50, 50)",34,1,31.821448,117.227271,Héféi 合肥,安徽 合肥,m,2392,None,1,80,27,takepollutionpics
89,http://ww2.sinaimg.cn/mw1024/86b3962ajw1eqngoyo49fj20dc0hstap.jpg,<strong>#随手拍污染# |下沈线</strong>,"(480, 640)",2259916330,良辰可待mio,http://ww1.sinaimg.cn/crop.2.0.635.635.1024/86b3962ajw8eledp7zc7xj20hs0hndg2.jpg,"(50, 50)",45,1000,22.815478,108.327546,Unknown,广西,m,267,None,19,80,19,takepollutionpics
90,http://ww1.sinaimg.cn/mw1024/cb981f92jw1eqfoyop9hnj218g0x8x01.jpg,<strong>#随手拍污染源#不用防尘网，居住小</strong>,"(1024, 765)",3415744402,cici菇凉凉凉凉是胖清新,http://ww3.sinaimg.cn/crop.0.0.640.640.1024/cb981f92jw8egasfcvn6pj20hs0hsjs7.jpg,"(50, 50)",50,8,29.522454,106.563584,Nán'ànqū 南岸区,重庆 南岸区,f,16,None,None,80,12,takepollutionpics
91,http://ww1.sinaimg.cn/mw1024/966c57f1jw1eq1v71m79tj20k00f246w.jpg,<strong>#随手拍污染#一路上到是见了不少污</strong>,"(720, 542)",2523682801,同学都叫我德刚,http://ww1.sinaimg.cn/crop.0.0.480.480.1024/966c57f1jw8ecsn7sox0wj20dc0dcaa6.jpg,"(50, 50)",13,4,36.625604,114.539085,Hándān 邯郸,河北 邯郸,m,601,None,556,80,22,takepollutionpics
92,http://ww3.sinaimg.cn/mw1024/87eaff10jw1epw54q02g8j20f10qomy7.jpg,<strong>#随手拍污染#我也不知道是哪里   </strong>,"(541, 960)",2280324880,我都不记得我叫什么了,http://ww2.sinaimg.cn/crop.0.0.720.720.1024/87eaff10jw8emd3igifcdj20k00k0dgo.jpg,"(50, 50)",32,1,32.060255,118.796877,Nánjīng 南京,江苏 南京,f,8,None,32,80,15,takepollutionpics
93,http://ww2.sinaimg.cn/mw1024/a74fd737jw1epv61n9zkkj20xc18gam9.jpg,s<strong>#随手拍污染# |杨六堡路</strong>,"(1024, 1365)",2807027511,Ailen哒琳,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/a74fd737jw8epuocek4n0j20hs0hs759.jpg,"(50, 50)",33,1,30.274089,120.155069,Hángzhōu 杭州,浙江 杭州,f,41,None,11,80,16,takepollutionpics
94,http://ww1.sinaimg.cn/mw1024/6aa70793jw1epv0wtmffrj20ez0qo3z4.jpg,<strong>#随手拍污染#闵行校区，上海交通大</strong>,"(539, 960)",1789331347,大漏漏漏漏-FaFa,http://tp4.sinaimg.cn/1789331347/180/5665472816/0,"(50, 50)",41,11,33.581413,114.016539,Luòhé 漯河,河南 漯河,f,107,None,24,80,23,takepollutionpics
97,http://ww4.sinaimg.cn/mw1024/6325b7aajw1epr4pi4mmuj20hs0dcjsp.jpg,<strong>#随手拍污染#这大烟囱达标么，环保</strong>,"(640, 480)",1663416234,汉龙人,http://tp3.sinaimg.cn/1663416234/180/22848040150/1,"(50, 50)",22,1,43.817084,125.323542,Chángchūn 长春,吉林 长春,m,1178,None,1820,78,26,takepollutionpics
98,http://ww4.sinaimg.cn/mw1024/8577da73jw1er36p04cvaj20hs0nz757.jpg,随手拍天空可以吗～污染,"(640, 863)",2239224435,姐姐zhang,http://ww1.sinaimg.cn/crop.0.0.1080.1080.1024/8577da73jw8embf8vospaj20u00u0whj.jpg,"(50, 50)",44,13,23.111847,114.416196,Huìzhōu 惠州,广东 惠州,f,109,None,1,80,13,takepollutionpics
100,http://ww4.sinaimg.cn/mw1024/570013efjw1eqj8kfn8h1j218g0x8151.jpg,#污染随手拍#刚竖的小烟筒 |聚才路,"(1024, 765)",1459622895,临沂教师阚孝东,http://ww3.sinaimg.cn/crop.0.0.716.716.1024/570013efjw8ehysn8z5kvj20jw0jxwgl.jpg,"(50, 50)",37,13,35.051712,118.347707,Línyí 临沂,山东 临沂,m,652,None,None,80,17,takepollutionpics
101,http://ww2.sinaimg.cn/mw1024/6cb5529fjw1eqb348c2scj20xc18g7b1.jpg,@山东环境 污染随手拍 |205国道,"(1024, 1365)",1823822495,LittleT520,http://ww4.sinaimg.cn/crop.0.0.1242.1242.1024/6cb5529fjw8ep7v8ug3bnj20yi0yigrv.jpg,"(50, 50)",32,5,31.298886,120.585316,Sūzhōu 苏州,江苏 苏州,f,41,None,1,80,20,takepollutionpics
