Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
19,http://ww1.sinaimg.cn/mw1024/6478cf23jw1eqrgsapg0zj20dw09dmxe.jpg,我是来精神<strong>污染</strong>首页的 http://t.cn/RAc7U,"(500, 337)",1685638947,抖小西,http://ww2.sinaimg.cn/crop.0.0.420.420.1024/6478cf23jw1em6470atlcj20c80c83zi.jpg,"(50, 50)",81,2,22.2730219,114.1498806,Zhōngxīqū 中西区,香港 中西区,f,265,None,1,80,24,pollution
20,http://ww4.sinaimg.cn/mw1024/67553600jw1eqmuf3qs8tj20ku0rsq9z.jpg,中度<strong>污染</strong>里的苏州半程马拉松完赛,"(750, 1000)",1733637632,舒克-宋寅,http://ww4.sinaimg.cn/crop.0.0.960.960.1024/67553600jw8emxijejop4j20qo0qogpe.jpg,"(50, 50)",31,10,31.259547,121.526074,Yángpǔqū 杨浦区,上海 杨浦区,f,248,None,56,80,21,pollution
21,http://ww4.sinaimg.cn/mw1024/a3793c28jw1eqopflbk33j218g0xcaph.jpg,还是到牧区能吃上无<strong>污染</strong>的食品,"(1024, 768)",2742631464,忽必烈夏宫旅游度假村,http://ww1.sinaimg.cn/crop.199.85.1620.1620.1024/a3793c28jw8epvuge4t2xj21kw1betf1.jpg,"(50, 50)",15,25,43.933454,116.048222,Xīlínguōlèméng 锡林郭勒盟,内蒙古 锡林郭勒盟,m,143,None,6,80,8,pollution
22,http://ww2.sinaimg.cn/mw1024/476f46d5jw1eqjj1d85qoj20vk0l2whd.jpg,借黑色<strong>污染</strong>君图谢今晚@厨娘王美淇 的,"(1024, 683)",1198474965,黄佟佟,http://tp2.sinaimg.cn/1198474965/180/40012797142/0,"(50, 50)",44,1,23.129163,113.264435,Guǎngzhōu 广州,广东 广州,f,1111,None,69,80,28,pollution
25,http://ww2.sinaimg.cn/mw1024/005v8u2Gjw1erh4rp0pioj30n20zkn7a.jpg,卧槽一晚上就捣鼓出来这么个玩意丑哭了。。。精神<strong>污染</strong>,"(830, 1280)",5040752686,Romiance-,http://ww2.sinaimg.cn/crop.0.0.480.480.1024/005v8u2Gjw8eo4o2zm7twj30dc0dcjs8.jpg,"(50, 50)",400,5,56.130366,-106.346771,Jiānádà 加拿大,海外 加拿大,f,79,None,55,80,13,pollution
26,http://ww3.sinaimg.cn/mw1024/46d87718jw1erh1nqzkvkj20dc0hs0ub.jpg,现场还在装修好大<strong>污染</strong>必须带口罩,"(480, 640)",1188591384,紫悦Ruby,http://ww3.sinaimg.cn/crop.0.0.640.640.1024/46d87718jw8el038qxmarj20hs0hsdgt.jpg,"(50, 50)",44,3,22.543099,114.057868,Shēnzhèn 深圳,广东 深圳,f,43,None,1,80,25,pollution
27,http://ww4.sinaimg.cn/mw1024/b49cc1abjw1erh0z97wx5j20xc18gtfc.jpg,天，体力超支鸟～郑州今天<strong>污染</strong>爆表！还好我们出逃鸟～,"(1024, 1365)",3030172075,JOEVE是钟艺艺艺艺艺君,http://ww2.sinaimg.cn/crop.0.100.400.400.1024/b49cc1abjw8edjydcqdxij20b40gomyf.jpg,"(50, 50)",45,1,22.817642,108.365631,Nánníng 南宁,广西 南宁,f,28,None,3,80,12,pollution
28,http://ww2.sinaimg.cn/mw1024/84f7eed2gw1erh00ufhztj21kw11sdrn.jpg,<strong>污染</strong>、浪费最终毁灭。关注环境,"(1024, 680)",2230841042,俞灵宵-唉-来哒,http://ww4.sinaimg.cn/crop.306.2.1180.1180.1024/84f7eed2gw1eksmhh7ffjj21kw0wxtme.jpg,"(50, 50)",33,1,30.274089,120.155069,Hángzhōu 杭州,浙江 杭州,f,68,None,15,80,17,pollution
29,http://ww1.sinaimg.cn/mw1024/de735d2cjw1ergzgkvnsmj20dc0akt92.jpg,河南郑州上空现“平流雾”<strong>污染</strong>带，城市如被“妖雾”笼罩,"(480, 380)",3732102444,JackXie5201314,http://ww4.sinaimg.cn/crop.0.0.640.640.1024/de735d2cjw8eg3bed1enzj20hs0hst9d.jpg,"(50, 50)",42,1,30.593087,114.305357,Wǔhàn 武汉,湖北 武汉,m,719,None,None,80,20,pollution
30,http://ww3.sinaimg.cn/mw1024/6392c7f7jw1ergxqd4jnvj20y00y00vy.jpg,「靈氣大概早被<strong>污染</strong> 誰為了生活不變」,"(1024, 1024)",1670563831,梁四口,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/6392c7f7jw8ercgp5kderj20hs0hsmxy.jpg,"(50, 50)",81,1000,22.396428,114.109497,Unknown,香港,f,143,None,None,80,24,pollution
31,http://ww4.sinaimg.cn/mw1024/6e092d2fjw1ergviar103j20hs0dcwfy.jpg,没有人管管嘛，这<strong>污染</strong>，我从下高速就看见这就一,"(640, 480)",1846095151,吴蓓蓓815,http://ww1.sinaimg.cn/crop.0.0.512.512.1024/6e092d2fjw8efco2jn9cdj20e80e8aan.jpg,"(50, 50)",12,4,39.138209,117.150748,Nánkāiqū 南开区,天津 南开区,f,345,None,127,80,16,pollution
